Original Url,Similar Urls
https://infonet.fr/actualite/levees-de-fonds/levees-de-fonds-hebdo-de-la-frenchtech-septembre-2023-2/,"['https://infonet.fr/actualite/levees-de-fonds/levees-de-fonds-hebdo-de-la-frenchtech-septembre-2023-1/', 'https://infonet.fr/actualite/levees-de-fonds/financement-entreprises-francaises-16-09-22/', 'https://infonet.fr/actualite/levees-de-fonds/financement-entreprises-francaises-22-09-23/', 'https://infonet.fr/actualite/levees-de-fonds/levees-de-fonds-hebdo-de-la-frenchtech-septembre-2023-4/', 'https://infonet.fr/actualite/levees-de-fonds/levees-de-fonds-hebdo-de-la-frenchtech-septembre-2022-3/']"
https://infonet.fr/actualite/levees-de-fonds/fipto-levee-de-fonds/,"['https://infonet.fr/actualite/levees-de-fonds/befc-tour-de-table16-millions-deuros/', 'https://infonet.fr/actualite/levees-de-fonds/kohortpay-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/fundbot-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/financement-dioxycle-15-millions-2023/', 'https://infonet.fr/actualite/levees-de-fonds/tour-de-table-chargepoly-investissement-deploiement/']"
https://infonet.fr/actualite/levees-de-fonds/financement-hyppo-2023/,"['https://infonet.fr/actualite/levees-de-fonds/financement-welmo-agence-en-ligne/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-panopli/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-bellevilles/', 'https://infonet.fr/actualite/levees-de-fonds/tour-de-table-kaptcher-promoteurs-immobiliers/', 'https://infonet.fr/actualite/levees-de-fonds/sedeo-levee-de-fonds/']"
https://infonet.fr/actualite/entrepreneuriat/candidatures-propulsher-ouvertes/,"['https://infonet.fr/actualite/entrepreneuriat/mazars-accompagne-start-ups/', 'https://infonet.fr/actualite/entrepreneuriat/nouvel-incubateur-parisien-perqo/', 'https://infonet.fr/actualite/entrepreneuriat/women-in-fintech-innovation-2023/', 'https://infonet.fr/actualite/entrepreneuriat/manufacturing-factory-candidatures-ouvertes/', 'https://infonet.fr/actualite/entrepreneuriat/programme-incubateur-start-up/']"
https://infonet.fr/actualite/levees-de-fonds/tour-de-table-thinkeo-2023/,"['https://infonet.fr/actualite/levees-de-fonds/tour-de-table-getkey/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-syslor/', 'https://infonet.fr/actualite/levees-de-fonds/startup-wheere-tour-de-table/', 'https://infonet.fr/actualite/levees-de-fonds/crealo-tour-de-table/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-lyspackaging/']"
https://infonet.fr/actualite/levees-de-fonds/historique-verkor-levee-de-fonds/,"['https://infonet.fr/actualite/levees-de-fonds/bilan-des-financements-2023-de-la-french-tech/', 'https://infonet.fr/actualite/levees-de-fonds/la-neoassurance-leocare-leve-22-millions-deuros/', 'https://infonet.fr/actualite/evenements/french-tech-night/', 'https://infonet.fr/actualite/entrepreneuriat/french-tech-deepnum20-projets-selectionnes/', 'https://infonet.fr/actualite/focus/licornes-francaises-le-nouvel-atout-de-la-start-up-nation/']"
https://infonet.fr/actualite/entrepreneuriat/inscriptions-prix-sante-entrepreneurs-2023/,"['https://infonet.fr/actualite/entrepreneuriat/entrepreneurs-covid19-platefome-dentraide-nee-durant-crise-sanitaire/', 'https://infonet.fr/actualite/entrepreneuriat/tech-for-good-awards-appel-projets/', 'https://infonet.fr/actualite/entrepreneuriat/concours-bpifrance-chercheurs/', 'https://infonet.fr/actualite/entrepreneuriat/mentaltech-collectif-start-up-sante-mentale/', 'https://infonet.fr/actualite/entrepreneuriat/appel-candidatures-prix-represente/']"
https://infonet.fr/actualite/levees-de-fonds/mimbi-levee-de-fonds/,"['https://infonet.fr/actualite/levees-de-fonds/tour-de-table-chargepoly-investissement-deploiement/', 'https://infonet.fr/actualite/levees-de-fonds/greenerwave-collecte-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/wise-integration-collecte-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/optimiz-construction-collecte-de-fonds-1-5-million-euros/', 'https://infonet.fr/actualite/levees-de-fonds/reev-tour-de-table/']"
https://infonet.fr/actualite/focus/verification-automatise-entreprise/,"['https://infonet.fr/actualite/general/figeac-aero-croissance-impressionnante-malgre-les-defis-economiques-et-industriels/', 'https://infonet.fr/actualite/focus/bilan-ges-reglementaire/', 'https://infonet.fr/actualite/focus/pret-bancaire-entreprise/', 'https://infonet.fr/actualite/levees-de-fonds/finovox-financement-detection-fraude/', 'https://infonet.fr/actualite/focus/optimisation-tresorerie-entreprises/']"
https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-pour-babysafe-solutions/,"['https://infonet.fr/actualite/levees-de-fonds/aladom-leve-de-15-million-deuros/', 'https://infonet.fr/actualite/levees-de-fonds/cearitis-lance-campagne-financement/', 'https://infonet.fr/actualite/levees-de-fonds/financement-dioxycle-15-millions-2023/', 'https://infonet.fr/actualite/levees-de-fonds/deblock-neobanque-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-lyspackaging/']"
https://infonet.fr/actualite/entrepreneuriat/candidatures-french-tech-rise/,"['https://infonet.fr/actualite/entrepreneuriat/startups-gagnantes-french-tech-rise/', 'https://infonet.fr/actualite/evenements/french-tech-bordeaux-nouvelle-edition/', 'https://infonet.fr/actualite/entrepreneuriat/bpifrance-lance-tech-in-fab-pour-rapprocher-start-up-et-industriels/', 'https://infonet.fr/actualite/levees-de-fonds/la-french-tech-accompagne-les-start-up-de-la-sante/', 'https://infonet.fr/actualite/entrepreneuriat/french-tech-deepnum20-projets-selectionnes/']"
https://infonet.fr/actualite/levees-de-fonds/reev-tour-de-table/,"['https://infonet.fr/actualite/levees-de-fonds/maintenance-predictive-touch-sentity/', 'https://infonet.fr/actualite/levees-de-fonds/dataiads-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/metavrs-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/la-start-up-de-proptech-flatsy-leve-3-millions-deuros/', 'https://infonet.fr/actualite/levees-de-fonds/tour-de-table-nouveau-financement-tiamat/']"
https://infonet.fr/actualite/nouveautes/ose-immunotherapeutics-tedopi/,"['https://infonet.fr/actualite/nouveautes/vaccin-valneva-homologation/', 'https://infonet.fr/actualite/acquisitions/valneva-vaccin-partenariat/', 'https://infonet.fr/actualite/nouveautes/pfizer-valneva-test-vaccin/', 'https://infonet.fr/actualite/levees-de-fonds/enyo-pharma-financement/', 'https://infonet.fr/actualite/nouveautes/vaccin-contre-la-covid-une-technologie-pour-assurer-sa-conservation/']"
https://infonet.fr/actualite/levees-de-fonds/nouveau-tour-de-table-pour-swan/,"['https://infonet.fr/actualite/levees-de-fonds/20-millions-euros-tour-de-table-glopal/', 'https://infonet.fr/actualite/levees-de-fonds/tour-de-table-faume/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-50intech/', 'https://infonet.fr/actualite/levees-de-fonds/telelogos-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/mode-durable-fairly-made-leve-5-millions-deuros/']"
https://infonet.fr/actualite/levees-de-fonds/premier-financement-pour-greenscope/,"['https://infonet.fr/actualite/levees-de-fonds/tour-de-table-azmed/', 'https://infonet.fr/actualite/levees-de-fonds/deblock-neobanque-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/cubyn-levee-de-fonds-de-35-millions-deuros-pour-linternational/', 'https://infonet.fr/actualite/levees-de-fonds/spendesk-100-millions-deuros-pour-optimiser-sa-solution/', 'https://infonet.fr/actualite/levees-de-fonds/moneytrack-financement-tiers-payant/']"
https://infonet.fr/actualite/levees-de-fonds/eye2scan-levee-de-fonds/,"['https://infonet.fr/actualite/levees-de-fonds/fundbot-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/ia-medical-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/mydatamodels-une-levee-de-fonds-de-25-millions-deuros/', 'https://infonet.fr/actualite/levees-de-fonds/goodvest-levee-de-fonds-10-millions-deuros/', 'https://infonet.fr/actualite/levees-de-fonds/lablabee-levee-de-fonds/']"
https://infonet.fr/actualite/entrepreneuriat/lancement-candidatures-audacieuses-par-la-ruche/,"['https://infonet.fr/actualite/entrepreneuriat/appel-a-candidatures-hauts-de-seine/', 'https://infonet.fr/actualite/entrepreneuriat/programme-go-nice-cannes/', 'https://infonet.fr/actualite/entrepreneuriat/50intech-gender-score-journee-des-droits-des-femmes/', 'https://infonet.fr/actualite/entrepreneuriat/manufacturing-factory-candidatures-ouvertes/', 'https://infonet.fr/actualite/entrepreneuriat/nouvel-incubateur-parisien-perqo/']"
https://infonet.fr/actualite/levees-de-fonds/toopi-organics-levee-de-fonds/,"['https://infonet.fr/actualite/levees-de-fonds/volta-medical-medtech-financement/', 'https://infonet.fr/actualite/levees-de-fonds/livemeup-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/application-troubles-musculo-squelettiques/', 'https://infonet.fr/actualite/levees-de-fonds/befc-tour-de-table16-millions-deuros/', 'https://infonet.fr/actualite/levees-de-fonds/premiere-levee-de-fonds-abcely/']"
https://infonet.fr/actualite/levees-de-fonds/tour-de-table-akur8/,"['https://infonet.fr/actualite/levees-de-fonds/traitement-securisation-donnees-sifflet/', 'https://infonet.fr/actualite/levees-de-fonds/gestion-commandes-onestock-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/albert-premier-financement/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-asphalte/', 'https://infonet.fr/actualite/levees-de-fonds/payflows-obtient-un-financement/']"
https://infonet.fr/actualite/focus/octobre-rose-implication/,"['https://infonet.fr/actualite/general/octobre-rose-les-entreprises-mobilisees-contre-le-cancer-du-sein/', 'https://infonet.fr/actualite/evenements/octobre-rose-2022/', 'https://infonet.fr/actualite/nouveautes/maatpharma-resultats-essai/', 'https://infonet.fr/actualite/levees-de-fonds/smartcatch-poursuit-sa-lutte-contre-le-cancer/', 'https://infonet.fr/actualite/levees-de-fonds/orakl-oncology-leve-3-millions-d-euros/']"
https://infonet.fr/actualite/entrepreneuriat/appel-candidatures-trophee-startup-numerique/,"['https://infonet.fr/actualite/entrepreneuriat/concours-tee-total-edhec-entreprendre/', 'https://infonet.fr/actualite/entrepreneuriat/10-000-startups-pour-changer-le-monde-laureats-2022/', 'https://infonet.fr/actualite/entrepreneuriat/10000-startups-pour-changer-le-monde-decouvrez-les-gagnants/', 'https://infonet.fr/actualite/entrepreneuriat/le-concours-10-000-startups-pour-changer-le-monde-a-ses-laureats/', 'https://infonet.fr/actualite/entrepreneuriat/enedis-les-laureats-de-son-concours-start-up-reveles/']"
https://infonet.fr/actualite/evenements/salon-innovation-nov-pro/,"['https://infonet.fr/actualite/evenements/prive-dedition-2020-vivatechnology-annonce-salon-2021/', 'https://infonet.fr/actualite/evenements/produrable2023-rdv-developpement-durable/', 'https://infonet.fr/actualite/entrepreneuriat/cci-invite-startup-viva-technology/', 'https://infonet.fr/actualite/evenements/foire-pro-durable-13-14-septembre/', 'https://infonet.fr/actualite/evenements/salon-vivatechnology-2023-paris/']"
https://infonet.fr/actualite/levees-de-fonds/tour-de-table-wheelofwork/,"['https://infonet.fr/actualite/levees-de-fonds/harfanglab-leve-25-millions-euros/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-pour-inarix/', 'https://infonet.fr/actualite/levees-de-fonds/wooskill-financement-2024/', 'https://infonet.fr/actualite/levees-de-fonds/tictactrip-collecte-2-millions-deuros/', 'https://infonet.fr/actualite/entrepreneuriat/simbel-tour-de-table-de-4-millions-deuros-pour-la-startup/']"
https://infonet.fr/actualite/levees-de-fonds/tour-de-table-intact/,"['https://infonet.fr/actualite/levees-de-fonds/inalve-financement-microalgue/', 'https://infonet.fr/actualite/nouveautes/apeo-son-alternative-naturelle-au-glyphosate-seduit/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-vulkam/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-pour-inarix/', 'https://infonet.fr/actualite/levees-de-fonds/maison-hadenn-leve-financement/']"
https://infonet.fr/actualite/evenements/les-rendez-vous-carnot-rencontre-de-la-randd/,"['https://infonet.fr/actualite/evenements/les-rendez-vous-carnot-2022-rencontre-de-la-randd/', 'https://infonet.fr/actualite/evenements/rdv-repreneuriat-entreprise/', 'https://infonet.fr/actualite/evenements/sido-lyon-2022/', 'https://infonet.fr/actualite/evenements/techinnov-2022-rendez-vous-business-innovation/', 'https://infonet.fr/actualite/evenements/evenement-cleantech-pexe-ademe/']"
https://infonet.fr/actualite/levees-de-fonds/levees-de-fonds-hebdo-de-la-frenchtech-septembre-2023-1/,"['https://infonet.fr/actualite/levees-de-fonds/levees-de-fonds-hebdo-de-la-frenchtech-septembre-2023-2/', 'https://infonet.fr/actualite/levees-de-fonds/levees-de-fonds-hebdo-de-la-frenchtech-septembre-2023-4/', 'https://infonet.fr/actualite/levees-de-fonds/financement-entreprises-francaises-16-09-22/', 'https://infonet.fr/actualite/levees-de-fonds/financement-entreprises-francaises-22-09-23/', 'https://infonet.fr/actualite/levees-de-fonds/levees-de-fonds-hebdo-de-la-frenchtech-septembre-2022-3/']"
https://infonet.fr/actualite/levees-de-fonds/tour-de-table-caarl-juridique/,"['https://infonet.fr/actualite/levees-de-fonds/b2ebike-financement/', 'https://infonet.fr/actualite/levees-de-fonds/campagne-financement-cloturee-moovency/', 'https://infonet.fr/actualite/levees-de-fonds/tour-de-table-dattak-cybersecurite/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-ademus-moto-electrique/', 'https://infonet.fr/actualite/levees-de-fonds/husprey-data-levee-de-fonds/']"
https://infonet.fr/actualite/levees-de-fonds/tour-de-table-hubflo-digitaliser-gestion/,"['https://infonet.fr/actualite/levees-de-fonds/harfanglab-leve-25-millions-euros/', 'https://infonet.fr/actualite/levees-de-fonds/adocia-financement/', 'https://infonet.fr/actualite/levees-de-fonds/wise-integration-collecte-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/essais-cliniques-klineo/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-corporatings/']"
https://infonet.fr/actualite/entrepreneuriat/programme-accompagnement-entrepreneuses/,"['https://infonet.fr/actualite/levees-de-fonds/no-code-la-plateforme-ottho-leve-12-million-deuros/', 'https://infonet.fr/actualite/levees-de-fonds/metaverse-bembuilders-leve-2-millions-deuros/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-350000-euros-igonogo/', 'https://infonet.fr/actualite/levees-de-fonds/docent-levee-de-fonds/', 'https://infonet.fr/actualite/entrepreneuriat/fonds-innovation-marseille-candidatures/']"
https://infonet.fr/actualite/general/duree-periode-d-essai-prolongation-impossible/,"['https://infonet.fr/actualite/general/amortisseur-electrique-report/', 'https://infonet.fr/actualite/juridique/aide-embauche-chomeur-longue-duree-fin-prime/', 'https://infonet.fr/actualite/juridique/versement-liberatoire-echeance/', 'https://infonet.fr/actualite/focus/declaration-auto-entrepreneur-calendrier/', 'https://infonet.fr/actualite/general/retard-paiement-factures-nouvelle-directive-europeene/']"
https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-pour-ugo-2023/,"['https://infonet.fr/actualite/levees-de-fonds/abby-un-outil-de-gestion-pour-les-micro-entrepreneurs/', 'https://infonet.fr/actualite/levees-de-fonds/shippeo-suivi-marchandises/', 'https://infonet.fr/actualite/levees-de-fonds/preya-cherche-un-financement/', 'https://infonet.fr/actualite/levees-de-fonds/tour-de-table-getkey/', 'https://infonet.fr/actualite/levees-de-fonds/tour-de-table-klaxo-2023/']"
https://infonet.fr/actualite/entrepreneuriat/accompagnement-entrepreneurs-determines-candidatures/,"['https://infonet.fr/actualite/entrepreneuriat/neoloji-technopole-nouvel-incubateur/', 'https://infonet.fr/actualite/entrepreneuriat/french-assurtech-inscriptions/', 'https://infonet.fr/actualite/levees-de-fonds/tour-de-table-passpassion/', 'https://infonet.fr/actualite/entrepreneuriat/la-poste-lance-un-appel-a-candidatures-aux-start-up/', 'https://infonet.fr/actualite/entrepreneuriat/developpement-bus-entrepreneuriat/']"
https://infonet.fr/actualite/levees-de-fonds/corteria-collecte-65-millions/,"['https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-pigment/', 'https://infonet.fr/actualite/levees-de-fonds/rebrain-investissement-tour-de-table/', 'https://infonet.fr/actualite/levees-de-fonds/numalis-collecte-5-millions-d-euros/', 'https://infonet.fr/actualite/levees-de-fonds/mindflow-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/supermood-une-levee-de-fonds-de-5-millions-deuros-pour-se-developper-a-linternational/']"
https://infonet.fr/actualite/levees-de-fonds/debonnefacture-levee-de-fonds/,"['https://infonet.fr/actualite/levees-de-fonds/elqano-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/mayam-vente-vrac/', 'https://infonet.fr/actualite/levees-de-fonds/callendar-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/abelio-collecte-500-000-euros/', 'https://infonet.fr/actualite/levees-de-fonds/losonnante-ecoute-conduite-osseuse-financement/']"
https://infonet.fr/actualite/levees-de-fonds/led-lina-levee-de-fonds/,"['https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-axibio/', 'https://infonet.fr/actualite/levees-de-fonds/abby-un-outil-de-gestion-pour-les-micro-entrepreneurs/', 'https://infonet.fr/actualite/nouveautes/startup-veertus-reinvente-experience-shopping-magasin-apres-coronavirus/', 'https://infonet.fr/actualite/levees-de-fonds/preya-cherche-un-financement/', 'https://infonet.fr/actualite/levees-de-fonds/viziosense-collecte-de-fonds/']"
https://infonet.fr/actualite/levees-de-fonds/digitalisation-automatisation-comptables-bobbee/,"['https://infonet.fr/actualite/levees-de-fonds/obat-financement-2023/', 'https://infonet.fr/actualite/levees-de-fonds/wobee-financement/', 'https://infonet.fr/actualite/levees-de-fonds/mwork-financement-un-million/', 'https://infonet.fr/actualite/acquisitions/partenariat-payfit-pennylane-comptabilite/', 'https://infonet.fr/actualite/levees-de-fonds/mycarspot-leve-12m-pour-la-gestion-des-espaces-professionnels/']"
https://infonet.fr/actualite/levees-de-fonds/nouvelle-startup-avnear/,"['https://infonet.fr/actualite/acquisitions/technip-energies-partenariat-agilyx/', 'https://infonet.fr/actualite/levees-de-fonds/impress-solution-technologique-orthodontie/', 'https://infonet.fr/actualite/levees-de-fonds/woodtechno-financement-granules-bois/', 'https://infonet.fr/actualite/focus/entreprise-innovante/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-korint-assurance/']"
https://infonet.fr/actualite/entrepreneuriat/candidatures-programme-booster-bretagne/,"['https://infonet.fr/actualite/entrepreneuriat/escalator-incubateur-nouvelle-promotion/', 'https://infonet.fr/actualite/entrepreneuriat/104factory-inscriptions-ouvertes/', 'https://infonet.fr/actualite/acquisitions/red-electrica-6-800-emplois-france/', 'https://infonet.fr/actualite/entrepreneuriat/concours-trophees-rmc-appel-candidatures-ouvert/', 'https://infonet.fr/actualite/levees-de-fonds/tour-de-table-revoltrain-formations-en-ligne/']"
https://infonet.fr/actualite/acquisitions/rachat-saverglass-compagnie-australienne/,"['https://infonet.fr/actualite/acquisitions/vinci-acquisition-aeroport-mexicain/', 'https://infonet.fr/actualite/acquisitions/alstom-achat-chennaii/', 'https://infonet.fr/actualite/acquisitions/algolia-rachete-search-io/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-gestia-solidaire/', 'https://infonet.fr/actualite/juridique/acompte-cotisation-valeur-ajoutee-entreprises-2023/']"
https://infonet.fr/actualite/levees-de-fonds/tour-de-table-la-tournee-cinq-millions-euros/,"['https://infonet.fr/actualite/levees-de-fonds/supermood-une-levee-de-fonds-de-5-millions-deuros-pour-se-developper-a-linternational/', 'https://infonet.fr/actualite/levees-de-fonds/startup-hawkcell-financement/', 'https://infonet.fr/actualite/levees-de-fonds/powerup-une-levee-de-fonds-reussie-de-5-millions-deuros/', 'https://infonet.fr/actualite/levees-de-fonds/tour-de-table-filigran-cyber-securite/', 'https://infonet.fr/actualite/levees-de-fonds/numalis-collecte-5-millions-d-euros/']"
https://infonet.fr/actualite/levees-de-fonds/financement-swim-avocats-2023/,"['https://infonet.fr/actualite/juridique/service-urssaf-interessement/', 'https://infonet.fr/actualite/levees-de-fonds/tour-de-table-thinkeo-2023/', 'https://infonet.fr/actualite/levees-de-fonds/financement-mangasio-2023/', 'https://infonet.fr/actualite/juridique/consultation-entreprises-senat/', 'https://infonet.fr/actualite/levees-de-fonds/nectargo-financement-plateforme-producteurs/']"
https://infonet.fr/actualite/nouveautes/lancement-quiet-assiettes-pour-restauration-collective/,"['https://infonet.fr/actualite/levees-de-fonds/la-start-up-francaise-garantme-leve-4-millions-deuros/', 'https://infonet.fr/actualite/nouveautes/curve-one-son-capteur-courbe-revolutionne-la-neuroscience/', 'https://infonet.fr/actualite/levees-de-fonds/la-start-up-de-proptech-flatsy-leve-3-millions-deuros/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-startup-flatsy/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-koovee/']"
https://infonet.fr/actualite/entrepreneuriat/appel-candidatures-cluster-montagne/,"['https://infonet.fr/actualite/entrepreneuriat/candidatures-ouvertes-programme-seed/', 'https://infonet.fr/actualite/entrepreneuriat/programme-accompagnement-entreprises-creatives-culturelles/', 'https://infonet.fr/actualite/entrepreneuriat/manufacturing-factory-candidatures-ouvertes/', 'https://infonet.fr/actualite/entrepreneuriat/programme-accompagnement-pour-les-startups/', 'https://infonet.fr/actualite/entrepreneuriat/candidatures-incubateur-tourisme-montagne/']"
https://infonet.fr/actualite/evenements/ville-durable-innopolis-expo-2023/,"['https://infonet.fr/actualite/evenements/evenement-nocode-lowcode-2023/', 'https://infonet.fr/actualite/evenements/innovadour-french-tech-forum/', 'https://infonet.fr/actualite/evenements/deux-evenements-consacres-a-la-restauration-nomade/', 'https://infonet.fr/actualite/evenements/techinnov-2022-rendez-vous-business-innovation/', 'https://infonet.fr/actualite/evenements/salon-sido-2023/']"
https://infonet.fr/actualite/levees-de-fonds/mhindustries-collecte-tour-de-table/,"['https://infonet.fr/actualite/levees-de-fonds/gestion-commandes-onestock-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-snowleader/', 'https://infonet.fr/actualite/levees-de-fonds/mylight150-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-asphalte/', 'https://infonet.fr/actualite/levees-de-fonds/tour-de-table-carbios/']"
https://infonet.fr/actualite/levees-de-fonds/tour-de-table-caeli-energie-climatiseur-propre/,"['https://infonet.fr/actualite/levees-de-fonds/neat-assurance-financement/', 'https://infonet.fr/actualite/levees-de-fonds/une-levee-de-fonds-de-10-millions-deuros-pour-joone/', 'https://infonet.fr/actualite/levees-de-fonds/goodvest-levee-de-fonds-10-millions-deuros/', 'https://infonet.fr/actualite/levees-de-fonds/financement-mob-energy-2023/', 'https://infonet.fr/actualite/levees-de-fonds/tracteur-electrique-seederal/']"
https://infonet.fr/actualite/focus/rentree-professionnelle-2023/,"['https://infonet.fr/actualite/acquisitions/gestion-rh-silae-rachete-la-start-up-andjaro/', 'https://infonet.fr/actualite/focus/booster-ses-performances-grace-au-management-bienveillant/', 'https://infonet.fr/actualite/focus/pilotage-tresorerie/', 'https://infonet.fr/actualite/focus/budget-communication-tout-savoir-pour-reussir/', 'https://infonet.fr/actualite/focus/pme-gerer-son-risque-client/']"
https://infonet.fr/actualite/levees-de-fonds/nouveaux-raffineurs-financement-participatif/,"['https://infonet.fr/actualite/nouveautes/spineway-demarche-proactive-commerciale-progression/', 'https://infonet.fr/actualite/levees-de-fonds/tour-de-table-obvy-transactions/', 'https://infonet.fr/actualite/levees-de-fonds/financements-nalo-apicil/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-asphalte/', 'https://infonet.fr/actualite/levees-de-fonds/purenat-levee-de-fonds/']"
https://infonet.fr/actualite/levees-de-fonds/tour-de-table-drive-innov/,"['https://infonet.fr/actualite/levees-de-fonds/trincollect-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/bigblue-3-millions-deuros-pour-sa-premiere-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/metavrs-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/serensia-la-start-up-effectue-une-levee-de-fonds-de-3-millions-deuros/', 'https://infonet.fr/actualite/levees-de-fonds/vesto-leve-3-millions-d-euros/']"
https://infonet.fr/actualite/entrepreneuriat/adn-booster-les-candidatures-sont-ouvertes/,"['https://infonet.fr/actualite/entrepreneuriat/programme-accompagnement-tech-forward/', 'https://infonet.fr/actualite/entrepreneuriat/accompagnement-jeunes-entreprises-showroomprive/', 'https://infonet.fr/actualite/entrepreneuriat/appel-candidatures-pitch/', 'https://infonet.fr/actualite/entrepreneuriat/economie-circulaire-12-start-ups-a-incuber/', 'https://infonet.fr/actualite/entrepreneuriat/programme-accompagnement-pour-les-startups/']"
https://infonet.fr/actualite/evenements/du-14-au-16-septembre-ce-sont-les-finales-de-worldskills/,"['https://infonet.fr/actualite/evenements/sido-lyon-2022/', 'https://infonet.fr/actualite/evenements/salon-vitafoods-europe/', 'https://infonet.fr/actualite/evenements/pollutec-2023-45-edition-du-10-au-13-octobre-2023/', 'https://infonet.fr/actualite/evenements/evenement-lyon-technologie/', 'https://infonet.fr/actualite/evenements/foire-pro-durable-13-14-septembre/']"
https://infonet.fr/actualite/levees-de-fonds/myotact-prepare-un-financement/,"['https://infonet.fr/actualite/levees-de-fonds/viziosense-collecte-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/purenat-levee-de-fonds/', 'https://infonet.fr/actualite/entrepreneuriat/programme-incubateur-start-up/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-koovee/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-pour-veragrow/']"
https://infonet.fr/actualite/levees-de-fonds/tour-de-table-36h-immo/,"['https://infonet.fr/actualite/levees-de-fonds/betterway-pass-mobilite-financement/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-wiink/', 'https://infonet.fr/actualite/levees-de-fonds/ligerio-premiere-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/premier-financement-pour-charlie-solutions/', 'https://infonet.fr/actualite/levees-de-fonds/tour-de-table-tenacy/']"
https://infonet.fr/actualite/entrepreneuriat/decollages-appel-candidatures/,"['https://infonet.fr/actualite/entrepreneuriat/shake-up-programme-accompagnement-start-up/', 'https://infonet.fr/actualite/entrepreneuriat/i-lab-24e-edition-concours-de-linnovation/', 'https://infonet.fr/actualite/entrepreneuriat/concours-prix-ilab-bpi-france/', 'https://infonet.fr/actualite/entrepreneuriat/concours-handitech-startups/', 'https://infonet.fr/actualite/levees-de-fonds/makesense-appel-candidatures/']"
https://infonet.fr/actualite/levees-de-fonds/tour-de-table-diagrams-technologies-2023/,"['https://infonet.fr/actualite/levees-de-fonds/komugi-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/impress-solution-technologique-orthodontie/', 'https://infonet.fr/actualite/levees-de-fonds/greentech-smart-and-connective-leve-11-million-deuros/', 'https://infonet.fr/actualite/levees-de-fonds/woodtechno-financement-granules-bois/', 'https://infonet.fr/actualite/levees-de-fonds/brightheart-levee-de-fonds/']"
